lon,lat,heat flow
-117.2883,44.1,108.0
-117.3717,43.9033,108.0
100.6478,1.8612,108.0
101.0162,0.6131,108.0
18.116667,46.1,108.0
18.666667,47.366667,108.0
105.0,51.65,108.0
70.16666667,40.63333333,108.0
-106.1833,35.6667,108.0
-105.2333,37.2667,108.0
135.341,33.673,108.0
-0.159166667,45.11916667,108.0
10.33333333,51.25833333,108.0
11.175,52.77833333,108.0
100.38833,50.93333,108.0
2.427,30.063,108.0
9.052,27.308,108.0
-45.017,-22.633,108.0
139.7533,37.6078,108.0
6.33333,47.95,108.0
7.65,47.58333,108.0
10.29166667,51.21666667,108.0
108.1518333,53.6435,108.0
-114.5517,34.265,108.0
90.47,30.11,108.0
-115.7767,44.0317,108.0
-116.7083,44.0367,108.0
2.4227,30.058,108.0
9.7343,27.6247,108.0
7.4903,35.2217,108.0
9.051,27.305,108.0
3.7217,27.3,108.0
143.94904,-37.64805,108.0
172.3383333,-41.73111111,108.0
-118.5,39.2433,108.1
-104.099,-72.891,108.1
140.5666667,43.03333333,108.102
101.63417,0.90083,108.3
105.19583,-5.43056,108.3
99.22333333,19.91666667,108.5
5.756388889,48.81611111,108.5
-107.78333,31.4,108.5
-115.66331,32.39848,108.68
-115.63714,32.36894,108.68
-71.0498,-37.8287,108.68
98.28,3.92028,108.7
-115.98,42.7367,108.8
-108.84,32.1,108.8
-119.82,43.5,108.8
-122.12,44.3067,108.8
-113.19,38.1033,108.8
-113.2,38.1067,108.8
-113.18,38.1717,108.8
28.86,38.47,108.8
120.5,23.08333333,108.836
140.3118,-28.2224,108.836
140.2894098,-28.1617146,108.9
18.88333333,48.45,108.9
103.858211,-1.349122,108.9400949
1.5017,28.4517,109.0
2.5033,27.19,109.0
0.1383,28.45,109.0
3.1267,26.9017,109.0
34.18,26.67,109.0
30.5,-5.6167,109.0
-119.768,49.3683,109.0
-122.24,60.1,109.0
-120.33,61.9,109.0
-115.78,60.43,109.0
-100.65,19.79,109.0
-115.016,42.5667,109.0
-114.65,42.3,109.0
-116.121,43.5733,109.0
-111.993,32.7767,109.0
-118.64,42.295,109.0
-106.983,34.75,109.0
-105.74,39.65,109.0
-122.43,39.0333,109.0
-122.55,38.66,109.0
-122.52,38.6483,109.0
-114.01,42.1333,109.0
-114.37,43.23,109.0
-111.73,42.99,109.0
-111.45,44.32,109.0
-117.67,40.5817,109.0
-116.55,40.5467,109.0
-118.56,39.4833,109.0
-117.92,40.07,109.0
-119.14,40.8367,109.0
-106.73,35.7067,109.0
-106.18,35.6583,109.0
-107.8,31.9,109.0
-107.75,33.88,109.0
-117.36,44.1417,109.0
-117.28,43.8383,109.0
-122.04,44.7833,109.0
-122.09,44.155,109.0
-120.97,44.245,109.0
-117.29,44.1017,109.0
-117.37,43.9033,109.0
-118.35,42.6633,109.0
-121.87,42.1133,109.0
-122.03,44.555,109.0
-113.79,37.9,109.0
-118.68,46.0167,109.0
-115.72,40.39,109.0
-66.8333,-18.4667,109.0
-42.4972,-15.1719,109.0
-61.6817,-20.2,109.0
-115.233,32.7667,109.0
-115.246,32.74,109.0
-66.09,10.1717,109.0
137.13,-32.72,109.0
133.82,-19.45,109.0
140.29,-28.16,109.0
16.4,46.5,109.0
1.1833,45.5667,109.0
7.2333,47.8667,109.0
4.3333,43.7817,109.0
5.0117,46.625,109.0
4.3033,43.6483,109.0
10.3333,51.2833,109.0
25.4533,38.4133,109.0
25.045,38.0417,109.0
20.1167,47.9333,109.0
22.5833,48.1667,109.0
-11.6617,68.9167,109.0
-11.663,68.918,109.0
12.8833,39.5833,109.0
14.2833,38.4183,109.0
10.5483,40.9883,109.0
7.3,38.32,109.0
21.6667,55.25,109.0
4.1733,53.4743,109.0
6.767,53.1703,109.0
18.8833,48.45,109.0
16.1,46.6,109.0
4.88,40.0,109.0
-2.6833,43.0333,109.0
0.7667,40.55,109.0
0.7167,40.3833,109.0
0.5833,40.4167,109.0
1.35,40.6833,109.0
10.391,77.4,109.0
8.489,78.0,109.0
8.6333,47.2617,109.0
8.6,47.2667,109.0
7.025,47.4783,109.0
8.67,47.44,109.0
22.8333,48.3333,109.0
22.7,48.3333,109.0
-5.2835,50.1844,109.0
-19.1267,65.7317,109.0
101.667,1.7167,109.0
112.338,-6.7567,109.0
98.28,3.92,109.0
101.678,1.73,109.0
101.633,0.9,109.0
105.195,-5.43,109.0
140.993,40.4067,109.0
126.985,27.8667,109.0
135.342,33.6733,109.0
140.883,39.9,109.0
76.8667,42.3,109.0
77.6667,42.2333,109.0
120.65,16.35,109.0
104.217,51.6333,109.0
109.633,55.3,109.0
40.91,71.63,109.0
127.417,37.3333,109.0
120.5,23.0833,109.0
100.54,11.88,109.0
-2.68333,43.03333,109.0
-122.09,44.16,109.0
-120.97,44.24,109.0
20.116667,47.933333,109.0
76.86666667,42.3,109.0
77.66666667,42.23333333,109.0
-0.066944444,44.34222222,109.0
5.722777778,48.86888889,109.0
10.33666667,51.28333333,109.0
109.6333333,55.3,109.0
1.502,28.452,109.0
2.503,27.19,109.0
30.5,-5.616666667,109.0
0.138,28.45,109.0
3.127,26.902,109.0
-99.72,43.82,109.0
-100.04,43.68,109.0
-61.6833,-20.2,109.0
-52.3817,-31.75,109.0
127.4167,37.3333,109.0
-66.83333333,-18.46666667,109.0
-122.03,44.56,109.0
-122.0058,44.8975,109.0
140.2341,40.3188,109.0
9.33333,47.63333,109.0
8.66944,47.44028,109.0
7.82639,47.55556,109.0
82.475,23.34166667,109.0
-111.9933,32.7767,109.0
27.65,37.33,109.0
-116.1217,43.5733,109.0
1.501,28.451,109.0
2.502,27.1873,109.0
0.1363,28.45,109.0
3.1227,26.901,109.0
101.26,16.61833333,109.0
-118.21,39.4,109.1
-119.39,40.4333,109.2
-118.29,40.43,109.2
-118.64,40.1183,109.2
-115.52,39.755,109.2
-118.05,39.0567,109.2
-116.5,40.3767,109.2
-116.8,41.0,109.2
-104.56,29.8767,109.2
-104.99,31.035,109.2
-105.0,31.0283,109.2
-104.99,30.99,109.2
-113.63,37.9817,109.2
140.1945,-28.1135,109.2546
-100.04,43.6767,109.3
102.599161,-2.248444,109.3601928
-116.3928,31.8304,109.38
1.1875,45.564722,109.4
140.1256439,-28.1160232,109.5
3.496388889,48.62444444,109.5
2.631944444,48.47861111,109.5
1.483333,47.383333,109.5
104.27139,-3.52306,109.5
103.12167,-1.69361,109.5
103.51,-1.48611,109.5
104.05833,-1.92778,109.5
104.26333,-3.46417,109.5
115.81,42.3586111,109.5
-118.8,39.375,109.6
-118.86,40.145,109.6
-117.66,37.7383,109.6
-119.15,38.7733,109.6
140.1890106,-28.0502329,109.6
11.8055,42.7749,109.6208
140.2290665,-28.0574522,109.7
-119.77,39.51,109.8
8.136666667,49.25833333,109.8
12.80790734,47.32169971,109.9
103.17111,-1.84694,109.9
98.56028,3.705,109.9
-1.8133,34.45,110.0
-122.98,60.19,110.0
-117.53,61.16,110.0
-120.31,60.95,110.0
-116.03,60.25,110.0
-128.57,65.92,110.0
-118.41,57.69,110.0
-117.066,40.6167,110.0
-106.366,39.5167,110.0
-112.44,37.4583,110.0
-109.433,35.1,110.0
-118.49,40.67,110.0
-120.343,42.1717,110.0
-116.306,43.7417,110.0
-116.736,43.67,110.0
-111.34,43.985,110.0
-122.12,44.3033,110.0
-109.521,35.3933,110.0
-115.88,33.5967,110.0
-105.966,33.2833,110.0
-121.831,44.8517,110.0
-116.858,43.8117,110.0
-111.99,32.7767,110.0
-117.61,40.55,110.0
-116.56,40.5767,110.0
-116.58,40.5717,110.0
-116.62,40.5817,110.0
-118.04,37.845,110.0
-121.82,45.41,110.0
-121.82,45.3733,110.0
-104.48,29.8,110.0
-105.62,31.3583,110.0
-114.76,39.94,110.0
-115.58,38.45,110.0
-115.1,41.29,110.0
-115.04,39.64,110.0
-118.7,41.09,110.0
-115.35,40.94,110.0
-115.58,38.46,110.0
-115.3,41.12,110.0
-48.1817,-23.3817,110.0
-48.1167,-23.1667,110.0
-54.6317,-16.4817,110.0
-72.2817,-40.2,110.0
-71.6467,-15.0983,110.0
140.19,-28.05,110.0
140.13,-28.12,110.0
140.23,-28.06,110.0
19.2667,44.8167,110.0
2.8167,45.7833,110.0
7.2167,47.5733,110.0
8.57,49.13,110.0
9.625,43.3067,110.0
8.65,45.9667,110.0
4.8683,40.0467,110.0
2.5033,78.5083,110.0
2.9933,78.53,110.0
5.4083,78.695,110.0
8.4967,47.09,110.0
0.3407,54.7517,110.0
-179.96,-76.7,110.0
78.7333,22.2667,110.0
98.56,3.705,110.0
98.99,4.0267,110.0
103.122,-1.6933,110.0
103.172,-1.8467,110.0
103.51,-1.4867,110.0
104.058,-1.9283,110.0
104.263,-3.4633,110.0
104.272,-3.5233,110.0
143.233,44.1333,110.0
135.372,33.6817,110.0
104.982,5.66,110.0
105.25,4.905,110.0
144.303,18.0467,110.0
155.067,49.7167,110.0
153.867,47.9,110.0
109.75,55.37,110.0
100.15,18.5,110.0
100.46,12.15,110.0
-120.3433,42.1717,110.0
-121.8317,44.8517,110.0
7.2483,47.5717,110.0
105.0166667,51.6,110.0
106.4,52.45,110.0
-13.84,64.83,110.0
135.372,33.681,110.0
109.1333333,53.93333333,110.0
100.32667,50.59167,110.0
26.41666667,-18.38333333,110.0
10.70528,32.53722,110.0
-109.4333,35.1,110.0
-105.9667,33.2833,110.0
140.0233,40.7451,110.0
140.4596,40.2755,110.0
7.02361,47.47639,110.0
6.71528,46.76944,110.0
8.74028,47.38611,110.0
143.2333,44.1333,110.0
-19.12666667,65.73166667,110.0
109.765,55.37016667,110.0
-106.3667,39.5167,110.0
-117.0667,40.6167,110.0
26.85,38.99,110.0
8.568333333,49.12638889,110.0
-116.7367,43.67,110.0
-116.3067,43.7417,110.0
137.5317,35.8367,110.0
25.85166667,46.13527778,110.0
40.37,0.02,110.2
-114.76,32.0086,110.3
-114.364,31.621,110.3
2.742777778,48.50194444,110.3
-40.8448,-22.2646,110.4
-4.37,41.02,110.4
131.14,-1.37056,110.4
-113.19,38.4833,110.5
-118.93,40.3233,110.6
-118.01,39.8767,110.6
-117.16,40.4967,110.6
-116.78,40.515,110.6
-112.83,38.5,110.6
-116.6,40.575,110.7
-119.77,39.3967,110.7
-119.82,39.355,110.7
102.689093,-2.248444,110.7849508
-118.04,39.67,110.8
140.3581145,-28.0669874,110.8
101.12389,1.20361,110.8
130.5,-3.11,110.876
121.115,24.645,110.929
41.91666667,44.75,110.9502
2.2,26.6,111.0
2.0667,28.1667,111.0
36.15,1.0333,111.0
-1.825,34.6967,111.0
11.1683,35.9533,111.0
-118.415,51.6283,111.0
-118.518,49.4183,111.0
-119.32,61.01,111.0
-117.46,60.75,111.0
-100.195,43.2517,111.0
-105.983,36.65,111.0
-115.02,42.7233,111.0
-104.716,36.8833,111.0
-104.733,38.1833,111.0
-104.766,38.3,111.0
-112.571,43.7733,111.0
-109.793,31.7483,111.0
-122.076,44.15,111.0
-121.715,45.3217,111.0
-116.028,42.82,111.0
-118.676,46.0167,111.0
-109.43,35.1,111.0
-122.9,38.8167,111.0
-111.73,42.2833,111.0
-116.74,43.67,111.0
-105.97,33.2833,111.0
-99.75,43.67,111.0
-99.13,43.41,111.0
-121.28,46.65,111.0
-92.6,23.45,111.0
140.36,-28.07,111.0
141.34,-7.16,111.0
-1.4317,36.3,111.0
9.3667,42.1333,111.0
4.3817,43.76,111.0
4.9617,43.5317,111.0
8.1367,49.2583,111.0
41.9167,44.75,111.0
-0.9,42.1167,111.0
1.1267,78.4333,111.0
-1.175,79.8533,111.0
8.6167,47.27,111.0
8.2567,47.5933,111.0
99.75,2.4167,111.0
101.233,1.1667,111.0
100.6,1.2517,111.0
101.123,1.2033,111.0
104.242,-3.7433,111.0
131.14,-1.37,111.0
105.237,4.94,111.0
157.35,52.8667,111.0
157.0,52.8667,111.0
105.767,51.7667,111.0
42.3667,17.2167,111.0
130.898,36.6383,111.0
100.16,13.0,111.0
-0.9,42.11667,111.0
-122.0767,44.15,111.0
-118.6767,46.0167,111.0
99.7686,2.2127,111.0
101.2172,1.1779,111.0
-105.285,39.8433,111.0
-20.28,63.44,111.0
-100.6863995,19.75730288,111.0
42.37,17.22,111.0
105.7666667,51.76666667,111.0
2.067,28.167,111.0
10.67072222,49.97633333,111.0
-115.0783,33.9133,111.0
139.7187,37.475,111.0
141.5977,39.6442,111.0
140.7804,38.5793,111.0
138.7849,36.8114,111.0
7.21667,47.57222,111.0
8.25778,47.59306,111.0
-105.9833,36.65,111.0
-109.7933,31.7483,111.0
105.5553,51.8803,111.0
36.15,1.033333333,111.1
-117.74,40.075,111.2
100.59972,1.25111,111.2
104.24194,-3.74417,111.2
-112.25,41.6267,111.3
157.35,52.86666667,111.36888
-118.56,39.805,111.4
-117.59,40.0717,111.4
-101.622,-74.684,111.4
101.17889,0.42889,111.6
12.486,50.425,111.6
13.40004603,47.74517055,111.6
104.19639,-3.98,111.6
-108.87,31.9567,111.7
102.599161,-0.4498,111.7934311
102.779025,-2.248444,111.8904246
6.2667,28.4483,112.0
-1.7867,34.51,112.0
11.605,34.1333,112.0
-15.82,23.2,112.0
-118.423,49.4283,112.0
-121.84,61.23,112.0
-116.02,60.44,112.0
-108.3,31.85,112.0
-118.376,43.7583,112.0
-117.386,44.1733,112.0
-120.52,42.3383,112.0
-119.673,45.8417,112.0
-104.583,36.15,112.0
-104.666,36.1833,112.0
-118.54,40.19,112.0
-113.368,42.2367,112.0
-117.213,43.93,112.0
-116.921,44.0717,112.0
-120.248,40.205,112.0
-112.3,40.7,112.0
-106.366,37.7833,112.0
-103.273,42.755,112.0
-109.79,31.7483,112.0
-115.08,33.9133,112.0
-107.6,37.59,112.0
-117.45,39.795,112.0
-118.7,39.4083,112.0
-115.53,39.7667,112.0
-118.72,39.3883,112.0
-114.96,41.1383,112.0
-122.37,43.8833,112.0
-121.77,45.3033,112.0
-100.2,43.2517,112.0
-99.7,43.79,112.0
-99.69,43.73,112.0
-99.51,43.8,112.0
-99.5,43.72,112.0
-66.8333,-18.2833,112.0
-51.8983,-30.1667,112.0
-69.2,-19.6817,112.0
140.23,-28.03,112.0
18.2867,49.565,112.0
7.8167,42.34,112.0
10.5,51.2833,112.0
21.7,47.52,112.0
12.2433,40.1017,112.0
10.4667,40.78,112.0
6.7042,52.774,112.0
6.8098,52.3775,112.0
6.5725,52.0072,112.0
20.6,43.4,112.0
9.3333,47.6333,112.0
100.95,1.2833,112.0
98.2667,3.8117,112.0
100.468,2.1367,112.0
101.178,0.4283,112.0
104.197,-3.98,112.0
104.42,-3.5933,112.0
112.923,-6.9567,112.0
143.4,42.95,112.0
140.15,41.975,112.0
130.783,31.95,112.0
103.693,6.5717,112.0
105.22,5.4833,112.0
174.567,-39.2333,112.0
101.2,9.65,112.0
-119.6733,45.8417,112.0
100.9297,1.2806,112.0
100.46889,2.13722,112.0
-106.3667,37.7833,112.0
3.671388889,43.72722222,112.0
10.505,51.29166667,112.0
100.30833,51.25,112.0
108.4608333,54.15116667,112.0
-15.81611,23.19805556,112.0
6.267,28.448,112.0
-100.195,43.2518,112.0
-103.2733,42.755,112.0
8.125833333,48.69527778,112.0
13.59043,46.79462,112.0
-66.83333333,-18.28333333,112.0
21.633333,47.516667,112.0
-129.1533,56.4183,112.0
-120.2483,40.205,112.0
-113.3683,42.2367,112.0
-108.7833,34.2833,112.0
-106.9833,34.75,112.0
140.8548,41.4026,112.0
8.95278,47.2,112.0
135.121,-29.30181667,112.0
-116.9217,44.0717,112.0
112.92306,-6.95667,112.0
98.26639,3.81139,112.0
104.41944,-3.59389,112.0
-118.67,39.5033,112.1
-118.93,39.3567,112.1
-115.02,40.3783,112.1
-119.12,39.84,112.1
-118.85,40.1117,112.1
-117.69,37.9467,112.1
-108.65,35.11,112.1
-113.05,39.4083,112.1
103.138754,-0.899461,112.2816779
140.2293891,-28.0301317,112.3
102.599161,-2.158511,112.3986234
100.91583,1.92028,112.4
100.62389,0.65944,112.4
98.53417,3.56806,112.4
-117.82,39.9383,112.5
-117.81,45.2067,112.5
4.938055556,46.21388889,112.5
3.809722222,47.93861111,112.5
-2.183333,47.666667,112.5
29.0,40.22,112.5
-100.973,27.4287,112.7
-118.05,39.7017,112.7
-105.028,28.463,112.7
102.868957,-2.248444,112.7285904
-116.4105,31.6341,112.73
-116.4924,32.1666,112.73
-118.37,40.3083,112.8
-115.65577,32.38287,112.86
-115.62642,32.37037,112.86
-115.6508,32.4217,112.86
102.28611,0.32944,112.9
137.67,-33.98,112.9
15.6133,41.65,112.968
2.8833,27.8833,113.0
2.25,25.95,113.0
-118.423,49.4367,113.0
-122.63,60.16,113.0
-120.83,61.89,113.0
-115.95,60.21,113.0
-120.366,51.7833,113.0
-104.716,36.1333,113.0
-115.701,43.2567,113.0
-111.828,44.0217,113.0
-111.808,43.5867,113.0
-121.805,45.395,113.0
-106.128,39.325,113.0
-116.2,42.9683,113.0
-112.84,34.9067,113.0
-122.68,38.7967,113.0
-122.5,38.68,113.0
-120.08,41.74,113.0
-116.26,43.6983,113.0
-114.37,43.1533,113.0
-113.37,42.2367,113.0
-116.86,43.8133,113.0
-116.92,44.0717,113.0
-116.31,42.925,113.0
-116.35,42.9233,113.0
-114.41,43.3467,113.0
-112.21,44.3283,113.0
-112.32,46.7367,113.0
-103.27,42.755,113.0
-117.74,40.625,113.0
-119.31,40.9,113.0
-118.85,39.865,113.0
-118.27,39.4433,113.0
-117.24,43.89,113.0
-117.17,43.8717,113.0
-119.73,43.1083,113.0
-119.67,45.8433,113.0
-118.95,43.1917,113.0
-117.39,44.1733,113.0
-122.12,44.4417,113.0
-112.17,41.485,113.0
-112.12,41.4983,113.0
-112.61,41.1783,113.0
-112.84,41.555,113.0
-112.83,41.435,113.0
-112.75,41.3467,113.0
-111.89,41.9317,113.0
-112.9,38.6433,113.0
-113.24,38.3883,113.0
-112.95,38.475,113.0
-122.091,48.9583,113.0
-52.0317,-25.55,113.0
-55.9667,-16.2167,113.0
-115.145,32.7533,113.0
-115.266,32.75,113.0
2.3983,49.5017,113.0
5.8833,43.7483,113.0
5.25,45.8833,113.0
20.0167,46.4167,113.0
19.77,46.9,113.0
8.8733,39.7217,113.0
10.6933,41.86,113.0
12.435,40.6283,113.0
6.4667,64.285,113.0
25.4267,46.395,113.0
20.9,44.4,113.0
22.0467,48.6167,113.0
22.0583,48.6017,113.0
-3.8833,42.4667,113.0
-0.4167,41.5333,113.0
8.6,47.28,113.0
8.5033,47.09,113.0
28.47,40.0483,113.0
-5.05,50.2,113.0
98.5333,3.5683,113.0
100.623,0.66,113.0
100.915,1.92,113.0
102.287,0.33,113.0
130.85,31.3667,113.0
134.943,35.63,113.0
139.292,39.2033,113.0
140.2,38.6167,113.0
76.8167,42.3833,113.0
105.507,5.3333,113.0
103.843,6.365,113.0
104.8,4.8767,113.0
100.45,51.1167,113.0
108.867,54.0,113.0
109.383,55.4333,113.0
108.253,53.525,113.0
101.32,8.64,113.0
-0.41667,41.53333,113.0
-3.88333,42.46667,113.0
-114.41,43.35,113.0
-114.37,43.15,113.0
22.05,48.616667,113.0
22.066667,48.6,113.0
-115.7017,43.2567,113.0
22.04666667,48.61666667,113.0
22.05833333,48.60166667,113.0
76.81666667,42.38333333,113.0
-104.7167,36.8833,113.0
-104.7333,38.1833,113.0
-104.7167,36.1333,113.0
-104.742,30.102,113.0
109.3833333,55.43333333,113.0
100.50833,51.25,113.0
100.45,51.11667,113.0
108.583,54.27916667,113.0
2.883,27.883,113.0
-112.1736,41.4845,113.0
19.7,46.9,113.0
-122.12,44.44,113.0
-122.1214,44.4417,113.0
11.4445,49.51155556,113.0
7.81667,47.39444,113.0
8.19167,47.50694,113.0
28.4706,40.0495,113.0
108.2538333,53.52533333,113.0
-112.8417,34.9083,113.0
141.4726,-20.90445001,113.0
105.6384,51.9215,113.0
25.41833333,46.38527778,113.0
-122.0921,48.9582,113.0
102.958889,-2.248444,113.0281645
157.0949576,51.47065438,113.0436
157.8333333,52.83333333,113.0436
103.09806,-1.01389,113.3
11.7255,42.8452,113.3864
-115.53,39.7683,113.4
175.217,-37.6833,113.5
102.689093,-2.158511,113.5772612
-118.18,39.505,113.6
-113.08,38.13,113.7
100.42611,1.7875,113.7
100.87833,1.04361,113.7
103.50444,-1.37833,113.7
105.025,51.705,113.88096
116.079,38.9806,113.9
-122.7,61.98,114.0
-119.56,61.46,114.0
-134.76,66.59,114.0
-123.205,50.0833,114.0
-111.37,27.03,114.0
-100.7,19.77,114.0
-113.263,38.3433,114.0
-111.34,43.9583,114.0
-121.951,44.7783,114.0
-130.478,55.4067,114.0
-80.7683,37.3417,114.0
-115.7,43.2583,114.0
-111.81,43.5883,114.0
-118.63,41.0783,114.0
-118.64,41.0483,114.0
-118.67,41.02,114.0
-117.5,40.7733,114.0
-106.58,35.8867,114.0
-120.13,45.6867,114.0
-115.265,33.04,114.0
140.32,-28.11,114.0
1.3333,46.3833,114.0
22.3333,39.1,114.0
23.8283,37.1,114.0
23.0817,37.01,114.0
14.19,39.5483,114.0
8.6667,45.9833,114.0
2.27,40.74,114.0
8.9,78.025,114.0
5.4133,78.695,114.0
8.901,78.025,114.0
-0.9867,53.1433,114.0
102.12,9.42,114.0
101.1,1.5167,114.0
101.367,1.2167,114.0
99.28,3.595,114.0
100.36,2.1033,114.0
100.427,1.7867,114.0
100.878,1.0433,114.0
100.918,0.78,114.0
103.098,-1.0133,114.0
103.505,-1.3783,114.0
106.522,-6.2683,114.0
141.012,40.4283,114.0
112.245,3.0533,114.0
144.337,18.0567,114.0
151.518,52.865,114.0
108.54,54.33,114.0
109.753,55.38,114.0
101.25,10.02,114.0
32.71,40.22,114.0
-0.9873,53.1427,114.0
101.0888,1.5018,114.0
101.3567,1.2134,114.0
-113.2633,38.3433,114.0
-100.6983317,19.77063964,114.0
-99.74,43.79,114.0
7.54444,47.55694,114.0
141.0117,40.4283,114.0
109.7543333,55.38033333,114.0
137.503,35.8433,114.0
144.25624,-37.06038,114.0
176.2469306,-38.11324995,114.0
-118.36,40.8117,114.1
-118.85,40.03,114.1
140.3240548,-28.1102262,114.1
100.36028,2.10333,114.1
100.91833,0.78028,114.1
106.5225,-6.26778,114.1
22.33333333,39.1,114.11
35.6483,31.6017,114.2
-0.983333333,53.15,114.2
-118.8,38.3833,114.4
100.683,36.2267,114.4
101.05528,0.90528,114.5
102.779025,-2.158511,114.5041561
-103.005,-74.417,114.6
-1.0,53.15,114.6
11.8686,42.7656,114.6416
-118.78,39.345,114.7
-118.78,41.8167,114.7
-119.23,40.87,114.7
-118.09,39.0383,114.7
-118.44,39.9733,114.7
-117.27,40.7017,114.7
-116.85,41.6083,114.7
-118.78,38.3683,114.7
-119.06,39.9083,114.7
-118.74,40.03,114.7
-118.76,38.3833,114.7
-7.3283,29.12,115.0
32.96,29.21,115.0
-118.416,51.63,115.0
-117.66,61.28,115.0
-118.01,61.54,115.0
-117.45,60.75,115.0
-117.52,60.68,115.0
-100.226,20.9917,115.0
-109.033,32.9,115.0
-119.633,39.3833,115.0
-105.966,36.7667,115.0
-114.983,42.6417,115.0
-115.783,44.0333,115.0
-113.136,38.0883,115.0
-113.748,37.7383,115.0
-111.275,38.7633,115.0
-122.21,43.8883,115.0
-107.916,37.15,115.0
-106.456,38.9833,115.0
-116.298,42.94,115.0
-112.88,35.3983,115.0
-113.7,34.4733,115.0
-117.07,40.6167,115.0
-117.74,40.6533,115.0
-99.11,43.45,115.0
-121.59,46.345,115.0
-45.5667,-23.0317,115.0
-42.8983,-20.4167,115.0
-115.27,33.04,115.0
-1.19,36.2917,115.0
-1.9333,35.8733,115.0
9.73,47.4683,115.0
12.1383,41.2533,115.0
10.625,39.3017,115.0
11.3283,40.2817,115.0
20.6,45.7,115.0
20.4,45.4,115.0
20.7,44.5,115.0
4.36,78.3033,115.0
3.995,79.005,115.0
9.03,47.65,115.0
9.18,47.65,115.0
8.15,47.37,115.0
-0.9983,53.145,115.0
-18.9,66.14,115.0
-19.39,65.88,115.0
101.1,1.1667,115.0
102.4,-0.55,115.0
101.055,0.905,115.0
101.927,1.28,115.0
101.195,0.68,115.0
111.712,-5.9733,115.0
115.218,-1.0217,115.0
105.595,4.5883,115.0
137.25,37.3833,115.0
139.613,38.5283,115.0
141.0,42.55,115.0
140.683,40.55,115.0
144.278,17.97,115.0
144.298,18.0417,115.0
144.288,18.0283,115.0
108.533,54.3,115.0
130.898,36.7167,115.0
-115.7833,44.0333,115.0
-0.9976,53.1454,115.0
101.0944,1.17,115.0
102.4034,-0.5324,115.0
101.19556,0.68083,115.0
-113.1367,38.0883,115.0
-113.7483,37.7383,115.0
22.2,48.5,115.0
108.5333333,54.305,115.0
-7.328,29.12,115.0
9.081388889,49.11333333,115.0
-107.9167,37.15,115.0
9.73889,47.43333,115.0
9.02694,47.65,115.0
-108.65,35.27,115.0
-109.0333,32.9,115.0
-119.6333,39.3833,115.0
137.6667,-33.9833,115.0
-112.8833,35.3983,115.0
28.08,38.05,115.0
176.0774425,-37.61239555,115.0
176.2150808,-37.66096402,115.0
176.210959,-37.66020124,115.0
176.2263889,-37.68813282,115.0
137.495,35.815,115.0
115.21889,-1.02139,115.0
101.92611,1.28083,115.0
45.63333333,40.18333333,115.0
176.0260628,-38.78705716,115.0
-113.52,42.0683,115.1
-108.78,32.1567,115.1
-117.22,40.425,115.3
102.958889,-2.158511,115.3103367
104.35417,-2.19972,115.4
-119.74,39.5367,115.5
-117.07,42.98,115.5
-119.88,43.5683,115.5
-106.51,31.7733,115.5
2.7725,48.29833333,115.5
102.599161,-0.539732,115.5638488
103.048822,-1.079325,115.5890329
101.105,0.68722,115.8
104.13861,-3.81111,115.8
11.7777,42.7802,115.8968
-118.64,41.0317,115.9
-104.58,30.1167,115.9
-116.4093,31.63,115.95
-116.41555,31.63199,115.95
-122.18,60.16,116.0
-111.543,43.9133,116.0
-104.683,36.2167,116.0
-106.445,38.9783,116.0
-109.36,34.57,116.0
-122.66,39.0267,116.0
-122.83,38.8633,116.0
-116.1,43.5567,116.0
-113.14,38.0883,116.0
-77.2333,14.45,116.0
-1.9983,35.8833,116.0
3.3317,43.2683,116.0
8.1383,49.235,116.0
8.1167,48.7,116.0
10.5,51.2667,116.0
-12.7817,69.1217,116.0
8.8683,39.7617,116.0
13.95,39.3583,116.0
11.3033,40.2417,116.0
4.8583,40.0633,116.0
14.0469,55.3936,116.0
9.03,47.67,116.0
1.2235,54.3367,116.0
-14.01,64.78,116.0
102.817,-0.3667,116.0
101.105,0.6867,116.0
104.353,-2.2,116.0
103.922,-2.51,116.0
104.138,-3.8117,116.0
104.733,5.2283,116.0
111.465,3.8683,116.0
174.917,-38.9167,116.0
144.317,18.0367,116.0
109.633,55.4,116.0
108.575,54.3167,116.0
2.3253,41.6895,116.0
-111.5433,43.9133,116.0
102.8081,-0.3665,116.0
35.63333333,31.60166667,116.0
142.0,-27.5,116.0
10.50833333,51.26666667,116.0
109.6333333,55.4,116.0
100.49167,50.93333,116.0
8.525,47.35972,116.0
9.01667,47.66944,116.0
6.6,47.71667,116.0
-107.0167,35.2,116.0
28.31,37.68,116.0
142.09135,-34.1766,116.0
-8.198611111,37.63916667,116.1
-117.58,41.1,116.2
-117.5,40.975,116.2
103.9225,-2.51056,116.2
-122.4,37.245,116.3
11.8399,42.7646,116.3152
-119.39,40.4433,116.4
-118.04,40.0783,116.5
-118.04,40.1983,116.5
-118.68,40.0667,116.5
-119.06,39.9567,116.5
-118.8,39.9917,116.5
-117.94,40.135,116.5
-116.84,40.9617,116.5
-117.07,40.615,116.6
102.12528,0.93556,116.6
100.00139,1.32806,116.6
21.44476336,47.46863288,116.7
-0.727777778,45.08888889,116.75
-40.6822,-21.5334,116.8
-1.136388889,45.09694444,116.8
